"","x"
"1",NA
"2",0.000722986069902975
"3",0.000710269325486577
"4",0.000697269099180593
"5",0.000712557592428869
"6",0.000711843887449342
"7",0.000700171231768192
"8",0.000704713143028273
"9",0.000692130445199574
"10",0.000689327483891465
"11",0.000681973831877853
"12",0.000685582007141329
"13",0.000682272967593908
"14",0.000672389333687479
"15",0.000613142873718535
"16",0.000603390677809399
"17",0.000577669262568844
"18",0.000558825041743895
"19",0.000539532810267603
"20",0.000532422217097022
"21",0.000514069376824554
"22",0.000590994066357033
"23",0.00059487094290167
"24",0.000611231042226414
"25",0.000587326785392218
"26",0.000576310630397392
"27",0.000568387372458967
"28",0.000551360695371855
"29",0.000551051239648657
"30",0.000531619565152934
"31",0.000535729304649479
"32",0.000514472287372885
"33",0.000496046274623294
"34",0.000487923892313238
"35",0.000479178725844628
"36",0.000466056252488337
"37",0.000449520645430206
"38",0.000472003701920424
"39",0.000456051155522622
"40",0.000454710964223545
"41",0.000440649040565347
"42",0.000544173087066989
"43",0.000528499444058023
"44",0.000523280125713791
"45",0.000510463770874089
"46",0.000496657683265274
"47",0.000483799045207993
"48",0.000470719375015222
"49",0.00046146344672559
"50",0.00045723729379898
"51",0.000449401825540165
"52",0.000470989459470578
"53",0.000603072819803438
"54",0.000589436543888511
"55",0.000582123411768802
"56",0.000593781922114661
"57",0.000595733122692335
"58",0.00057772406640081
"59",0.00056857173957503
"60",0.00056539875556332
"61",0.000560519169614509
"62",0.000546668376897593
"63",0.000613202871563676
"64",0.00060794805804231
"65",0.000591734729180009
"66",0.000586177920559623
"67",0.000619110514702059
"68",0.000604334171981928
"69",0.000636582186169518
"70",0.000627941201728426
"71",0.000624742647770661
"72",0.000584167975003275
"73",0.000577507869075554
"74",0.000571418663041125
"75",0.000564725394023984
"76",0.000611054236056571
"77",0.000614563572160199
"78",0.000611714656999544
"79",0.000609779159069503
"80",0.000606074655984549
"81",0.000598525907456919
"82",0.000590725573165342
"83",0.000613941901427323
"84",0.000612346788004863
"85",0.000606782425249675
"86",0.000647458806554037
"87",0.00063869935399021
"88",0.000635616273709079
"89",0.000628110380296349
"90",0.000619544314903075
"91",0.000632758130185313
"92",0.000630848568528049
"93",0.00061854965444004
"94",0.000632716670388877
"95",0.000629228560599044
"96",0.000617325875618098
"97",0.000624865729814612
"98",0.000648775340444165
"99",0.000656244956625054
"100",0.00065893754724585
"101",0.000687652026205878
"102",0.000927326521852799
"103",0.000765740378356516
"104",0.000764458490489864
"105",0.000743772658901066
"106",0.000984230260106918
"107",0.000784788182645938
"108",0.000983170847523027
"109",0.000927070232252691
"110",0.000788948004565714
"111",0.000784318757264722
"112",0.000781214299392239
"113",0.00109362347392948
"114",0.00106950417659254
"115",0.00111909053372094
"116",0.00105621211123314
"117",0.00107165280949166
"118",0.00103156383746667
"119",0.00103692723404456
"120",0.00101709864212213
"121",0.000974502243464067
"122",0.000931861372609942
"123",0.000943054430534253
"124",0.000919588485175404
"125",0.000969421529206203
"126",0.00125677762882613
"127",0.00120979792134344
"128",0.00115333495121842
"129",0.00109807187196676
"130",0.00104546724892597
"131",0.000996700822609943
"132",0.00095579321354359
"133",0.00100172234348284
"134",0.00101909059080445
"135",0.00104684793973779
"136",0.00103115875463405
"137",0.0009887686950644
"138",0.00095669921360257
"139",0.000945945349192406
"140",0.000912383327922066
"141",0.000964853064301372
"142",0.000935949214567516
"143",0.000916240959078196
"144",0.000929684031458975
"145",0.00089418695739581
"146",0.000864086096584231
"147",0.000872815056323103
"148",0.000889998016309656
"149",0.000872432863054303
"150",0.000858151748852615
"151",0.000827632418674825
"152",0.000804935342187648
"153",0.000780667137501534
"154",0.000761478303865099
"155",0.000743691876825435
"156",0.000739947010322581
"157",0.000717237570552268
"158",0.000703758801579394
"159",0.00068759348164189
"160",0.000678440321420449
"161",0.000660756374371005
"162",0.000830705104292524
"163",0.000701394067012882
"164",0.000839001220933096
"165",0.000667190406279873
"166",0.000689211133695369
"167",0.000686637070628847
"168",0.000674273572868774
"169",0.000681908099613774
"170",0.000663621944978398
"171",0.000823887212738636
"172",0.000647544759544171
"173",0.000664220213757637
"174",0.000671276104350584
"175",0.000675352917106978
"176",0.00066205992297221
"177",0.000724919237752152
"178",0.000707785007633603
"179",0.000735989568588888
"180",0.000715802254085589
"181",0.000696996913533034
"182",0.000708331573818919
"183",0.000702552663210489
"184",0.000686378716450305
"185",0.000675743789754623
"186",0.000657803357729066
"187",0.000647487239130733
"188",0.000636225672011785
"189",0.000625480349796434
"190",0.000612220626922609
"191",0.00059852735261346
"192",0.000583218953334636
"193",0.000569480026061339
"194",0.000550059834912752
"195",0.000532026101671487
"196",0.000536751989979001
"197",0.000533707196942509
"198",0.000518887242021537
"199",0.000536587414539857
"200",0.00065489729519354
"201",0.000694329338709723
"202",0.000817081753839354
"203",0.000846209547278299
"204",0.000804018418995706
"205",0.000784815305704652
"206",0.000763690165213485
"207",0.000800801175880535
"208",0.000769834674367431
"209",0.000755984666207254
"210",0.000728640519603164
"211",0.000703746215000666
"212",0.000739001490659073
"213",0.000873280787696546
"214",0.000836063380795067
"215",0.000800059336066604
"216",0.000771940622030341
"217",0.000755265669276833
"218",0.000766386002074373
"219",0.000741908213278111
"220",0.00071940940301588
"221",0.000699575239862758
"222",0.000682650050399882
"223",0.000682521429550228
"224",0.000661779516886268
"225",0.000641826139032004
"226",0.000674278981147282
"227",0.000684855118851008
"228",0.000667309208010701
"229",0.000648580993107056
"230",0.000631057171438066
"231",0.000616506541933081
"232",0.0005986732199544
"233",0.000597340239086281
"234",0.0005791621783346
"235",0.000592195531439469
"236",0.000574262576892676
"237",0.0005547997150824
"238",0.000562244439066939
"239",0.000593549294488363
"240",0.000690976354963176
"241",0.000736338565307411
"242",0.000725067437976858
"243",0.000772962444260854
"244",0.000853977257293549
"245",0.000962551817317511
"246",0.000766993742820874
"247",0.000843921933223177
"248",0.000809841262678114
"249",0.000799253292454287
"250",0.000808366016010683
"251",0.000776406453677055
"252",0.000795722287471425
"253",0.000814625345682892
"254",0.00079061314265091
"255",0.000839412727902193
"256",0.000794993850077935
"257",0.000819204226538497
"258",0.000795590763133024
"259",0.000815636647671639
"260",0.000856532959892007
"261",0.000911083974749883
"262",0.000900670627993475
"263",0.000845226404890028
"264",0.000790086920020256
"265",0.000806761363960048
"266",0.000774915987616691
"267",0.000737548316347213
"268",0.00077185383248565
"269",0.000747347292135785
"270",0.000777083518602965
"271",0.000738351066212545
"272",0.000729087245984783
"273",0.00074368977509805
"274",0.000751385545794126
"275",0.000747933408991808
"276",0.000735774171323247
"277",0.000685763065745234
"278",0.000717387907937467
"279",0.000653831437745853
"280",0.00064167728685306
"281",0.000693968459744138
"282",0.000686978521022387
"283",0.000682715896390027
"284",0.000621196182098388
"285",0.000671413123465093
"286",0.000663045353068596
"287",0.000629755264351753
"288",0.000624329836390568
"289",0.000606471880889952
"290",0.000647427463734838
"291",0.000617670623655022
"292",0.000625754936661628
"293",0.000594988728009104
"294",0.000576507890163313
"295",0.000548553778613186
"296",0.000529162229237764
"297",0.000499622511609286
"298",0.000491162043230605
"299",0.000495327927942961
"300",0.000659266576214241
"301",0.00061774203195342
"302",0.000585996186613578
"303",0.000567044913882258
"304",0.000589270730649375
"305",0.000560876334829357
"306",0.000598013117831057
"307",0.000775065569822055
"308",0.000732440036755225
"309",0.000808733341360738
"310",0.000735224986791922
"311",0.000771956998980484
"312",0.000770576087423785
"313",0.000748917666143446
"314",0.000852027272339398
"315",0.000850515199948761
"316",0.00090160424594925
"317",0.000810261689278062
"318",0.000741251710086929
"319",0.000823691021153883
"320",0.000748697865082007
"321",0.000705284486524891
"322",0.000693651388960428
"323",0.000639065963855438
"324",0.000615217891368695
"325",0.000578345950992739
"326",0.000540825640046463
"327",0.000512062485185112
"328",0.000511956374996083
"329",0.000495682756397017
"330",0.00055425746194886
"331",0.000512660052857881
"332",0.000488261499667949
"333",0.000455818320099764
"334",0.000920569298288108
"335",0.000820306268298255
"336",0.000908780426927124
"337",0.000813890882053724
"338",0.000766792532241769
"339",0.000673643995944922
"340",0.00060609615167077
"341",0.000551322798779785
"342",0.000503692800755512
"343",0.000519591362241702
"344",0.000950330525575431
"345",0.000943045033002114
"346",0.000833565571328992
"347",0.000758119803550029
"348",0.000687904423482989
"349",0.000681952971921192
"350",0.000686651810443187
"351",0.00063683447610064
"352",0.000668943183766722
"353",0.000588160508898336
"354",0.00062008809037424
"355",0.00062005579773404
"356",0.000615470568236291
"357",0.000607557884261125
"358",0.000623294516779981
"359",0.000642608630922162
"360",0.000656922036122111
"361",0.000658961333553745
"362",0.000682514444243012
"363",0.000725146640592119
"364",0.00071830118673651
"365",0.000720988582798782
"366",0.000719049007264627
"367",0.000715504541275193
"368",0.000708872916286301
"369",0.000704415078598602
"370",0.00070719599393916
"371",0.000702930391395392
"372",0.000697165245051076
"373",0.000691791769425748
"374",0.000710339107506365
"375",0.000705257301010872
"376",0.000699831259630012
"377",0.000696293841423408
"378",0.000702811745403718
"379",0.000707784376746035
"380",0.000722769431001932
"381",0.000716342003013963
"382",0.00071071870048446
"383",0.000710566610840261
"384",0.000720557374933938
"385",0.000728494202077023
"386",0.000729230322521431
"387",0.000733282888882936
"388",0.000728358457242982
"389",0.000725461134822998
"390",0.000723583472860189
"391",0.000729341159118307
"392",0.000725389661432529
"393",0.000746300450987686
"394",0.000750697030387331
"395",0.000746298942025379
"396",0.000747688148850445
"397",0.000754597214282543
"398",0.000788170828678468
"399",0.000786225169081349
"400",0.000782492779221859
"401",0.000777278156402213
"402",0.000772147962004118
"403",0.00079642830151462
"404",0.000790511104676364
"405",0.000784703144418456
"406",0.000779049580197028
"407",0.000774600827652685
"408",0.000795321838716996
"409",0.000798277725076253
"410",0.000881300731759631
"411",0.00174573558769256
"412",0.00105667559642759
"413",0.000954667101971241
"414",0.000813567696314276
"415",0.000958395925168449
"416",0.000570753848128347
"417",0.000890380208403005
"418",0.000553067002773571
"419",0.000936406686495553
"420",0.00219705608072107
"421",0.000583190191291855
"422",0.000591673304298253
"423",0.00155799382690418
"424",0.00190371635114677
"425",0.000634426858146865
"426",0.00062629965237989
"427",0.00096213413008791
"428",0.00101755554506112
"429",0.00060147335997859
"430",0.000583439421595883
"431",0.000605692607340208
"432",0.00123605802289589
"433",0.000642506613400192
"434",0.00060169646681643
"435",0.000587514880714419
"436",0.00108894929919762
"437",0.000963729499518822
"438",0.000629756461916559
"439",0.000644209971704782
"440",0.000698552692005286
"441",0.00162984948414484
"442",0.00161181661846169
"443",0.0015734560747422
"444",0.0015973167059675
"445",0.00153942271955012
"446",0.00148707802813521
"447",0.00142112460254486
"448",0.00143397645159963
"449",0.00135838586149827
"450",0.0012765763412796
"451",0.00120680664341819
"452",0.00122958493543404
"453",0.00119167206930479
"454",0.00152975741466073
"455",0.00148344882721386
"456",0.00272363535820232
"457",0.00263195783091349
"458",0.00297240907107602
"459",0.00311257082780264
"460",0.00343959678492519
"461",0.0032111644079138
"462",0.00405705616973746
"463",0.00384416216803602
"464",0.00362229030919235
"465",0.00350580421954176
"466",0.00328123886819833
"467",0.00308978062770292
"468",0.00292449244446624
"469",0.00281210945861655
"470",0.00268370695065563
"471",0.00256140464372972
"472",0.00245488655028983
"473",0.00242865580725775
"474",0.00246608048150832
"475",0.00236495234406517
"476",0.00231366913372541
"477",0.00222098580750502
"478",0.00216381120523422
"479",0.00208047776608944
"480",0.0019949213138356
"481",0.00182469563502257
"482",0.00183725275851113
"483",0.00168337202243863
"484",0.0016161268525551
"485",0.00150947440322707
"486",0.0015194682640074
"487",0.00138678127989653
"488",0.00121930347495192
"489",0.00110418862908856
"490",0.0010495717381392
"491",0.000950478669240739
"492",0.000883371330577011
"493",0.000903843205604087
"494",0.00108799993590245
"495",0.00110290516945094
"496",0.00105917040423562
"497",0.00100267987004254
"498",0.000955010451008204
"499",0.000892454250702049
"500",0.000834552422073507
"501",0.000795741329470376
"502",0.000806491122668023
"503",0.000756587133828971
"504",0.000744921834469752
"505",0.000701519755236077
"506",0.000750039111093532
"507",0.000721224074032105
"508",0.000732173702078013
"509",0.0007326539821324
"510",0.00072261345032667
"511",0.000679594130463462
"512",0.000675180567447859
"513",0.000631456858470761
"514",0.000665910605575399
"515",0.000683725023532401
"516",0.000650147348179695
"517",0.000614743647618067
"518",0.000613344504003002
"519",0.000880024773402251
"520",0.000839149212218728
"521",0.000937400586969793
"522",0.000886322155327189
"523",0.000853095152193775
"524",0.000804962415820565
"525",0.000753437248325942
"526",0.0010223854644197
"527",0.0021780622282576
"528",0.00162045831638857
"529",0.00134603261693111
"530",0.00112103021910711
"531",0.00136447951555991
"532",0.00114232622437773
"533",0.00100043142019066
"534",0.00107967146834469
"535",0.000961056935616789
"536",0.000888268780214107
"537",0.000919286466275605
"538",0.00117178300097108
"539",0.00102305897727447
"540",0.000963340918398419
"541",0.000904241140820089
"542",0.00171842741022517
"543",0.00139085258197449
"544",0.00132415314202764
"545",0.0014599225299319
"546",0.00180689356520065
"547",0.00145883464677657
"548",0.00124342829909453
"549",0.00130640759320253
"550",0.0013054783521574
"551",0.00115518845755548
"552",0.00108025116005476
"553",0.00103255429524198
"554",0.000970302405342493
"555",0.00105702305959738
"556",0.00118294402298747
"557",0.00107266026404842
"558",0.00104392258144999
"559",0.00108567554253154
"560",0.00104525149555394
"561",0.00102834012547143
"562",0.00102434287975873
"563",0.00130702598410979
"564",0.00115726054696742
"565",0.00113120513630057
"566",0.00125463866763508
"567",0.001120768827111
"568",0.00104228290076506
"569",0.00103617870728954
"570",0.000980299457004263
"571",0.000962890918105346
"572",0.000943146990132806
"573",0.00103172205761965
"574",0.00105203326551321
"575",0.00101037176676147
"576",0.00102372153212462
"577",0.000985529555622869
"578",0.0010676259549506
"579",0.00101449788057617
"580",0.000972315929402666
"581",0.000944835509356473
"582",0.000957216531610378
